"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
8,673929,"Leasure, Jordan",131,6.1,0,0,,0,0,,,0,1,,,1019,86.6,87.74,2,3,5,1.1000000000000085,6.84,113,145,120,148,293,329,310,"0.122","-0.122",,,,1,0,0,0,0,0,1,100,0,0,2.36,0.66375,0.6025,-0.6025,"88.0",14,,,,5.85,-1.14,-0.5,1.76,0,,"-1.525",,,"1.525",,,,,66.7,,,,,,,
7,694037,"Palencia, Daniel",52,13.5,0,0,,0,0,,,0,2,,,1057,88.6,89.6,3,3,4,1,6.99,127,148,131,154,286,334,309,"0.401","-0.401",,,,2,0,0,0,0,0,2,100,0,0,2.48571,0.42857,0.60571,-0.27714,,,,,,5.6,-0.79,-0.03,2.16,0,,"-5.728571429",,,"5.728571429",,,,,100,,,,,,,
7,814342,"Kirkpatrick, Jackson",44,15.9,0.333,1,,1.333,0.681,,,1,3,106.8,37,1227,89.6,90.79,2,4,3,1.2000000000000028,7.03,118,149,115,151,300,320,300,"-2.306","2.306",,,,3,1,0,0,0,1,2,66.7,0,0,2.64,0.2,0.48714,-0.18429,"97.4",227,100,100,33.33333333333333,5.81,-2.78,-0.26,2.03,0.333,1,"32.942857143",,,"-32.942857143",,,,,50,,,,,,,
7,680744,"Madden, Ty",81,8.6,0.5,0,0.5,0.5,0.445,,,1,2,90.6,33,1563,84.8,84.7,0,2,5,-0.09999999999999432,5.93,119,149,133,151,285,323,296,"-0.427","0.427",,,,2,2,1,0,0,0,0,0,0,0,2.93857,0.276,0.70857,-0.31714,"90.7",111,0,0,0,6.01,-1.44,-0.31,2.04,0.5,0,"6.1",,,"-6.1",,,,,0,,,,,,,
7,689233,"Wepf, Lucas",27,25.9,1,0,1,1,0.891,,,1,1,107.1,13,1252,88.5,88.69,0,2,5,0.20000000000000284,6.51,116,148,123,147,305,329,297,"-0.728","0.728",,,,1,1,1,0,0,0,0,0,0,0,2.54286,0.38286,1.00714,0.12714,"97.5",131,100,0,0,6.47,-1.7,1,1.59,1,0,"10.4",,,"-10.4",,,,,0,,,,,,,
7,669142,"Burns, Tanner",70,10,,,,,,,,,,,,724,88.8,88.76,2,2,5,0,6.3,107,136,116,142,290,321,293,"-0.117","0.117",,,,,,,,,,,,,,2.62143,0.27429,0.89143,-0.28,,,,,,5.77,-1.15,-0.22,1.24,,,"1.671428571",,,"-1.671428571",,,,,100,,,,,,,
7,694973,"Skenes, Paul",118,5.9,0,0,0,0,0,,,0,1,108,-20,1693,94,94.49,1,3,4,0.5,6.66,103,146,117,150,307,317,295,"0.199","-0.199",,,,1,1,0,0,0,0,0,0,0,0,2.21571,0.37429,1.17714,-0.88571,"98.0",118,100,0,0,5.7,-2.92,-0.7,1.82,0,0,"-2.842857143",,,"2.842857143",,,,,33.3,,,,,,,
6,686580,"Slaten, Justin",113,5.3,0,0,0,0,0,,,0,1,88,-19,1533,87.7,88.8,1,3,3,1.0999999999999943,6.75,115,146,137,152,275,305,302,"0.182","-0.182",,,,1,1,0,0,0,0,0,0,0,0,2.16333,0.77833,0.99833,-0.99833,"88.0",135,0,0,0,6.03,-1.12,-0.65,1.85,0,0,"-3.033333333",,,"3.033333333",,,,,33.3,,,,,,,
6,573204,"Thielbar, Caleb",108,5.6,0,0,0,0,0,,,0,2,89.1,0.5,1190,82,82.15,0,3,3,0.20000000000000284,6.35,101,154,118,152,305,325,295,"0.352","-0.352",,,,2,2,0,0,0,0,0,0,0,0,2.815,0.56667,0.335,-0.335,"89.9",105,0,0,0,6.02,0.26,0.38,1.92,0,0,"-5.866666667",,,"5.866666667",,,,,0,,,,,,,
6,680880,"Holman, Grant",16,37.5,0,0,0,0,0.233,,,0,2,90.2,-14.5,1171,86.8,87.85,0,5,1,1,6.95,110,152,123,146,316,326,303,"0.29","-0.29",,,,3,2,0,0,0,0,0,0,1,33.3,2.95,0.07667,0.84,0.53,"91.7",38,50,0,0,6.11,-1.99,0.08,1.62,0.333,0,"-4.833333333",,,"4.833333333",,,,,0,,,,,,,
6,802686,"Harris, Hayden",105,5.7,,,,,,,,,,,,1630,86.7,87.72,0,0,6,1,7.03,102,151,120,146,306,325,288,"-0.282","0.282",,,,,,,,,,,,,,2.73833,0.31,1.32333,-1.32333,,,,,,4.58,2.68,-0.26,1.35,,,"4.7",,,"-4.7",,,,,,,,,,,,
6,670280,"Bednar, David",48,12.5,0,0,0,0,0,,,0,3,92.8,-22,1684,90.1,90.27,2,4,2,0.20000000000000284,6.32,108,151,125,150,291,319,277,"0.614","-0.614",,,,3,1,0,0,0,0,2,66.7,0,0,2.35833,0.44333,0.85667,0.33,"92.8",5,0,0,0,5.95,-1.82,0.01,1.53,0,0,"-10.233333333",,,"10.233333333",,,,,50,,,,,,,
6,820888,"Chapman, Emmanuel",19,31.6,0,0,0,0,0,,,0,2,80.8,-51,806,84.3,84.27,1,3,3,0,6.35,111,144,119,150,262,306,306,"0.309","-0.309",,,,2,1,0,0,0,0,1,50,0,0,3.44667,-0.23,0.63167,-0.545,"88.0",2,0,0,0,6.2,-2.04,0.02,1.96,0,0,"-5.15",,,"5.15",,,,,33.3,,,,,,,
6,472610,"García, Luis",55,10.9,0,0,0,0,0,,,0,3,79.2,17,1362,88.4,88.85,1,3,3,0.5,6.62,122,148,127,152,291,321,301,"0.607","-0.607",,,,3,2,0,0,0,0,1,33.3,0,0,2.29,0.63,0.98167,-0.98167,"94.0",205,50,50,33.33333333333333,6.33,-1.71,-0.08,1.41,0,1,"-10.116666667",,,"10.116666667",,,,,33.3,,,,,,,
6,687295,"Hamilton, Xander",21,28.6,0.5,0.5,1,1,0.63,,,1,2,76.2,6,1348,83.7,83.22,1,2,4,-0.5,6.23,,,,,,,,"-0.299","0.299",,,,2,1,0,1,0,0,1,50,0,0,3.17833,0.11,0.08833,-0.61833,"88.0",72,0,0,0,6.06,-1.22,-1.08,2,0.5,0,"4.983333333",,,"-4.983333333",,,,,50,,,,,,,
5,676661,"Lazar, Max",49,10.2,0,0,0,0,0,,,0,1,93.5,20,1428,84.9,86.33,1,2,3,1.3999999999999915,6.97,110,146,116,145,279,302,277,"0.209","-0.209",,,,2,1,0,0,0,0,1,50,0,0,3.074,0.044,0.72,-0.284,"93.5",307,0,0,0,5.92,-0.69,-0.43,1.45,0,0,"-4.18",,,"4.18",,,,,50,,,,,,,
5,699314,"Davalillo, David",33,15.2,0,0,,0,0.35,,,0,1,,,1027,83.4,83.86,0,0,5,0.5,6.46,110,151,119,149,302,319,308,"-0.105","0.105",,,,2,0,0,0,0,0,1,50,1,50,2.894,0.366,0.726,0.118,,,,,,5.13,-1.86,-0.32,1.69,0.5,,"2.1",,,"-2.1",,,,,,,,,,,,
5,807575,"Schuelke, Cam",51,9.8,,,,,,,,,,,,1873,79.5,77.64,1,3,2,-1.9000000000000057,5.26,115,153,120,149,302,335,306,"0.105","-0.105",,,,,,,,,,,,,,4.826,-1.178,0.614,0.402,"88.0",102,,,,2.14,-2.45,-0.42,2.15,,,"-2.1",,,"2.1",,,,,33.3,,,,,,,
5,804267,"Thornton, Zach",116,4.3,0,0,0,0,0,,,0,1,72.8,-11,1057,83.6,83.2,0,1,4,-0.3999999999999915,6.16,105,152,125,146,298,323,283,"0.101","-0.101",,,,1,1,0,0,0,0,0,0,0,0,2.86,0.424,0.578,-0.578,"88.0",6,0,0,0,5.99,2.34,0.05,0.4,0,0,"-2.02",,,"2.02",,,,,0,,,,,,,
5,622554,"Domínguez, Seranthony",51,9.8,0.5,0,1,0.5,0.445,,,1,2,80.1,21,1013,83.9,84.06,0,2,3,0.19999999999998863,6.36,103,131,110,134,286,319,301,"-0.114","0.114",,,,2,1,1,0,0,0,1,50,0,0,3.256,-0.016,0.78,-0.416,"88.0",119,0,0,0,5.67,-1.77,-1.01,2.81,0.5,0,"2.28",,,"-2.28",,,,,0,,,,,,,
5,687985,"White, Josh",76,6.6,0,0,,0,0,,,0,1,,,829,87.5,87.94,2,2,3,0.4000000000000057,6.36,111,146,112,152,287,309,282,"0.202","-0.202",,,,1,0,0,0,0,0,1,100,0,0,2.704,0.25,0.704,-0.704,,,,,,6.38,-0.78,-0.4,1.01,0,,"-4.04",,,"4.04",,,,,100,,,,,,,
5,608371,"Sims, Lucas",101,5,0,0,,0,0,,,0,1,,,1695,89,88.76,1,2,3,-0.20000000000000284,5.98,104,143,125,151,298,326,304,"0.073","-0.073",,,,1,0,0,0,0,0,1,100,0,0,2.872,-0.012,1.076,-1.076,"88.0",227,,,,5.56,-1.35,-0.11,1.38,0,,"-1.46",,,"1.46",,,,,50,,,,,,,
5,601713,"Pivetta, Nick",208,2.4,0,0,0,0,0,,,0,1,81.7,35,1453,87.3,88.42,0,1,4,1.1000000000000085,6.88,120,146,127,153,296,323,297,"0.014","-0.014",,,,1,1,0,0,0,0,0,0,0,0,2.108,0.872,0.9,-0.9,"88.0",295,0,0,0,6.56,-1.12,-0.24,1.11,0,0,"-0.28",,,"0.28",,,,,0,,,,,,,
5,822498,"Easterly, Reid",35,14.3,,,,,,,,,,,,1106,79.2,78.94,1,2,3,-0.29999999999999716,6.28,101,146,121,145,292,321,301,"0.029","-0.029",,,,,,,,,,,,,,3.748,-0.092,0.134,-0.134,,,,,,5.06,1.64,0.32,1.84,,,"-0.58",,,"0.58",,,,,50,,,,,,,
4,669461,"Liberatore, Matthew",209,1.9,,,,,,,,,,,,932,88.3,88.8,1,1,3,0.5,6.38,107,153,117,148,288,319,272,"-0.131","0.131",,,,,,,,,,,,,,2.39,0.515,0.4675,-0.4675,,,,,,6.56,0.42,0.86,1.02,,,"3.275",,,"-3.275",,,,,100,,,,,,,
4,802180,"Bourassa, Ryan",18,22.2,0,0,0,0,0,,,0,1,76.7,60,722,77.4,78.3,0,2,2,0.8999999999999915,6.85,124,146,142,153,296,326,299,"0.318","-0.318",,,,1,1,0,0,0,0,0,0,0,0,3.3175,0.485,0.63,-0.63,"88.0",189,0,0,0,6.41,-1.44,-0.33,1.73,0,0,"-7.95",,,"7.95",,,,,0,,,,,,,
4,701856,"Halligan, Patrick",38,10.5,0.5,1.5,0,2,1.022,,,1,2,94.3,16,772,79.6,79.23,0,3,1,-0.3999999999999915,6.02,124,148,127,151,280,306,294,"-0.921","0.921",,,,2,2,0,0,0,1,0,0,0,0,3.545,0.0525,0.5725,-0.5725,"92.6",211,50,0,0,7.13,-0.96,-0.76,2.44,0.5,0,"23.025",,,"-23.025",,,,,0,,,,,,,
4,669724,"Hanifee, Brenan",85,4.7,1,0,1,1,0.81,,,1,1,85.8,32,955,85.7,85.52,0,1,3,-0.20000000000000284,5.97,107,148,121,149,286,329,295,"-0.882","0.882",,,,2,1,1,0,0,0,0,0,0,0,3.16,-0.0775,0.5125,-0.2375,"88.0",307,0,0,0,5.51,-2.71,-1.62,3,1,0,"22.05",,,"-22.05",,,,,0,,,,,,,
4,682243,"Miller, Bryce",21,19,0,0,0,0,0,,,0,2,82.1,62,1420,85,84.38,2,4,0,-0.5999999999999943,6.28,124,147,126,146,293,326,308,"0.488","-0.488",,,,2,1,0,0,0,0,1,50,0,0,3.2225,-0.03,0.475,0.005,"88.0",193,0,0,0,5.81,-1.25,0.13,1.65,0,0,"-12.2",,,"12.2",,,,,50,,,,,,,
4,668881,"Greene, Hunter",37,10.8,,,,,,,,,,,,1152,86.3,87.13,0,0,4,0.7999999999999972,6.63,115,144,108,149,288,315,295,"-0.267","0.267",,,,,,,,,,,,,,2.45,0.5925,0.71,-0.035,,,,,,6.25,-1.33,-0.39,3.31,,,"6.675",,,"-6.675",,,,,,,,,,,,
4,701364,"Arnold, Jamie",51,7.8,0,0,,0,0,,,0,1,,,920,86.8,88.22,1,1,3,1.4000000000000057,7.22,99,144,116,144,297,320,292,"0.161","-0.161",,,,1,0,0,0,0,0,1,100,0,0,2.88,0.15,0.25,-0.25,,,,,,4.77,2.72,0.29,2,0,,"-4.025",,,"4.025",,,,,100,,,,,,,
4,672442,"Cruz, Yovanny",57,7,,,,,,,,,,,,736,88.8,88.63,0,0,4,-0.20000000000000284,6.3,123,148,135,153,290,326,298,"-0.235","0.235",,,,,,,,,,,,,,2.5725,0.3325,0.47,-0.47,,,,,,6.22,-2.59,-0.72,1.33,,,"5.875",,,"-5.875",,,,,,,,,,,,
4,680397,"Benschoter, Sam",19,21.1,,,,,,,,,,,,1785,78.9,79.9,1,1,3,1,6.75,120,145,115,151,289,325,304,"-0.092","0.092",,,,,,,,,,,,,,3.9975,-0.3575,0.07,-0.07,,,,,,6.04,-1.77,-0.17,1.11,,,"2.3",,,"-2.3",,,,,100,,,,,,,
4,694341,"Beck, Brendan",47,8.5,0,0,0,0,0,,,0,1,75,55,714,82.3,82.6,0,2,2,0.29999999999999716,6.58,,,,,,,,"0.175","-0.175",,,,1,1,0,0,0,0,0,0,0,0,2.8425,0.535,0.35,-0.35,"88.0",202,0,0,0,6.14,-2.77,-0.29,1.35,0,0,"-4.375",,,"4.375",,,,,0,,,,,,,
3,664192,"Lucchesi, Joey",42,7.1,0.5,0,0.5,0.5,0.445,,,1,2,92.9,27.5,1022,82.2,81.87,0,2,1,-0.29999999999999716,6.1,112,151,120,151,328,348,301,"-0.339","0.339",,,,2,2,1,0,0,0,0,0,0,0,2.63,0.75,0.36667,-0.36667,"92.9",314,0,0,0,6.33,2.2,0.23,2.64,0.5,0,"11.3",,,"-11.3",,,,,0,,,,,,,
3,805321,"Kuncl, Trevor",49,6.1,0,0,0,0,0,,,0,1,82.9,58,1229,84.8,84.4,0,2,1,-0.3999999999999915,6,125,146,127,152,293,318,307,"0.197","-0.197",,,,1,1,0,0,0,0,0,0,0,0,2.67333,0.49667,0.98333,-0.98333,"88.0",210,0,0,0,5.5,-2.37,-0.69,2.49,0,0,"-6.566666667",,,"6.566666667",,,,,0,,,,,,,
3,677053,"Nardi, Andrew",99,3,,,,,,,,,,,,830,84,84.43,0,0,3,0.4000000000000057,6.63,115,153,128,150,284,309,265,"-0.091","0.091",,,,,,,,,,,,,,3.14333,0.09333,0.49667,-0.49667,,,,,,5.59,3.05,2.82,3.55,,,"3.033333333",,,"-3.033333333",,,,,,,,,,,,
3,801725,"De León, Luis",34,8.8,,,,,,,,,,,,1006,84.4,83.93,0,0,3,-0.5,5.8,113,152,121,148,314,326,290,"-0.172","0.172",,,,,,,,,,,,,,3.16667,0.01,0.67667,-0.67667,,,,,,6.49,1.73,1.69,2.98,,,"5.733333333",,,"-5.733333333",,,,,,,,,,,,
3,814106,"Denton, Cade",34,8.8,0,0,0,0,0,,,0,1,98,19,768,84.4,84.1,0,1,2,-0.30000000000001137,6.37,128,148,129,154,287,310,301,"0.194","-0.194",,,,1,1,0,0,0,0,0,0,0,0,3.45333,-0.22667,0.73,-0.73,"98.0",348,100,0,0,5.23,-2.43,-1.06,2.64,0,0,"-6.466666667",,,"6.466666667",,,,,0,,,,,,,
3,669923,"Kirby, George",233,1.3,0.5,0.5,0.5,1,0.664,,,1,2,73.9,-31.5,956,85.3,85.17,0,2,1,-0.09999999999999432,6.43,108,149,124,145,299,327,308,"-1.18","1.18",,,,3,2,0,1,0,0,0,0,0,0,3.08,0.07667,0.97333,0.21333,"95.1",118,50,0,0,5.89,-1.74,-0.91,2.18,0.667,0,"39.333333333",,,"-39.333333333",,,,,0,,,,,,,
3,656546,"Hoffman, Jeff",31,9.7,,,,,,,,,,,,1645,88.4,88.83,0,1,2,0.3999999999999915,6.63,122,149,118,152,298,323,293,"0.019","-0.019",,,,,,,,,,,,,,2.99333,-0.07,1.02333,-0.07,"88.0",2,,,,5.61,-2.84,-0.07,1.81,,,"-0.633333333",,,"0.633333333",,,,,0,,,,,,,
3,814804,"Rogers, Grant",116,2.6,0.333,0,0.333,0.333,0.297,,,1,3,96.7,21.3,1347,85.9,86.1,0,3,0,0.19999999999998863,6.7,109,147,123,148,302,333,293,"-0.02","0.02",,,,3,3,1,0,0,0,0,0,0,0,3.38333,-0.4,0.73,-0.29,"96.6",131,66.66666666666666,0,0,5.43,-1.08,-0.32,1.77,0.333,0,"0.666666667",,,"-0.666666667",,,,,0,,,,,,,
2,805345,"Harris, Trent",86,2.3,,,,,,,,,,,,991,81.7,82.3,0,0,2,0.5999999999999943,6.7,110,143,122,150,310,340,304,"-0.128","0.128",,,,,,,,,,,,,,3.555,-0.14,0.58,-0.58,,,,,,5.87,-0.79,-0.13,1.41,,,"6.4",,,"-6.4",,,,,,,,,,,,
2,680897,"Nastrini, Nick",14,14.3,,,,,,,,,,,,1155,86.2,87.25,0,0,2,1.0999999999999943,6.9,87,145,123,145,303,326,301,"-0.213","0.213",,,,,,,,,,,,,,2.825,0.24,0.695,-0.695,,,,,,5.81,-2,0.16,-0.19,,,"10.65",,,"-10.65",,,,,,,,,,,,
2,656457,"Gilbert, Tyler",111,1.8,,,,,,,,,,,,1479,84.2,84.05,0,1,1,-0.10000000000000853,6.15,100,148,128,144,290,330,291,"0.003","-0.003",,,,,,,,,,,,,,2.665,0.545,1.24,-1.24,"88.0",61,,,,5.15,2.35,0.83,1.44,,,"-0.15",,,"0.15",,,,,0,,,,,,,
2,672629,"Carrillo, Gerardo",83,2.4,0,0,,0,0,,,0,1,,,752,83.8,83.95,0,0,2,0.20000000000000284,6.6,125,148,129,154,307,329,308,"0.187","-0.187",,,,1,0,0,0,0,0,1,100,0,0,3.05,0.22,0.12,-0.12,,,,,,5.45,-2.73,-1.39,2.45,0,,"-9.35",,,"9.35",,,,,,,,,,,,
2,702297,"Skipper, Carson",19,10.5,,,,,0.699,,,0,0,,,1825,80,80.5,0,0,2,0.5,6.35,114,154,121,149,304,314,301,"-0.516","0.516",,,,1,0,0,0,0,0,0,0,1,100,2.69,0.835,0.34,-0.34,,,,,,6.92,-0.06,0.25,4.68,1,,"25.8",,,"-25.8",,,,,,,,,,,,
2,605447,"Romano, Jordan",89,2.2,,,,,,,,,,,,1741,86.1,88.2,0,0,2,2.1000000000000085,7.55,115,150,120,152,304,318,312,"-0.031","0.031",,,,,,,,,,,,,,1.965,1.1,0.87,0.16,,,,,,5.89,-1.77,0.16,1.41,,,"1.55",,,"-1.55",,,,,,,,,,,,
2,692024,"Carrillo, Alex",15,13.3,,,,,,,,,,,,1747,90.6,89.25,0,0,2,-1.2999999999999972,5.6,103,147,124,146,279,323,283,"-0.045","0.045",,,,,,,,,,,,,,3.08,-0.285,1.415,-1.415,,,,,,5.12,-1.54,-0.77,1.52,,,"2.25",,,"-2.25",,,,,,,,,,,,
2,676275,"Beers, Blake",16,12.5,,,,,,,,,,,,1414,87,87.35,0,0,2,0.29999999999999716,6.75,126,148,121,147,296,329,293,"-0.139","0.139",,,,,,,,,,,,,,2.525,0.515,0.68,-0.68,,,,,,5.63,-2.41,-0.28,4.77,,,"6.95",,,"-6.95",,,,,,,,,,,,
2,608723,"Voth, Austin",37,5.4,,,,,,,,,,,,834,84.3,84.05,1,1,1,-0.29999999999999716,6.15,103,143,115,153,291,314,300,"0.011","-0.011",,,,,,,,,,,,,,3.01,0.205,0.615,-0.615,,,,,,5.8,-2.43,0.37,1.15,,,"-0.55",,,"0.55",,,,,100,,,,,,,
2,681252,"Anderson, Jack",15,13.3,1,0,1,1,0.891,,,1,1,72.4,24,672,83.2,83.6,0,2,0,0.3999999999999915,6.4,87,141,130,146,275,308,299,"-0.489","0.489",,,,1,1,1,0,0,0,0,0,0,0,2.795,0.48,0.105,-0.105,"88.0",162,0,0,0,6.29,0.2,-0.07,1.81,1,0,"24.45",,,"-24.45",,,,,0,,,,,,,
2,660825,"Bazardo, Eduard",42,4.8,1,1,1,2,1.261,,,1,1,108.8,7,1960,90.8,89.85,0,1,1,-1,5.7,120,150,129,151,298,323,306,"-0.527","0.527",,,,1,1,0,1,0,0,0,0,0,0,2.19,0.575,1.05,0.02,"108.8",161,100,0,0,5.91,-1.9,-0.21,2.43,1,0,"26.35",,,"-26.35",,,,,0,,,,,,,
1,807485,"Garcia, Davian",22,4.5,0,0,,0,0,,,0,1,,,253,85.5,85.8,1,1,0,0.29999999999999716,6.8,128,150,128,153,289,320,301,"0.166","-0.166",,,,1,0,0,0,0,0,1,100,0,0,2.74,0.41,0.26,-0.26,,,,,,5.64,-1.13,-0.94,2.73,0,,"-16.6",,,"16.6",,,,,100,,,,,,,
1,678061,"Kerr, Ray",10,10,0,0,0,0,0,,,0,1,108.3,44,1734,88.7,88.8,0,1,0,0.09999999999999432,6.7,,,,,,,,"0.25","-0.25",,,,1,1,0,0,0,0,0,0,0,0,1.83,1.1,1.23,-1.23,"108.3",353,100,100,100,5.73,2.42,0.16,2.41,0,1,"-25",,,"25",,,,,0,,,,,,,
1,683769,"Gaddis, Hunter",11,9.1,0,0,,0,0,,,0,1,,,1143,80.2,81.4,1,1,0,1.2000000000000028,7.3,,,,,,,,"0.166","-0.166",,,,1,0,0,0,0,0,1,100,0,0,3.55,0.02,0.93,0.93,,,,,,5.96,-2.54,0.23,1.22,0,,"-16.6",,,"16.6",,,,,100,,,,,,,
1,687218,"Bednar, Will",80,1.3,,,,,,,,,,,,784,89.1,90,0,0,1,0.9000000000000057,6.8,120,148,126,153,297,311,293,"-0.023","0.023",,,,,,,,,,,,,,2.48,0.39,0.87,-0.87,,,,,,5.86,-1.85,-2.94,4.2,,,"2.3",,,"-2.3",,,,,,,,,,,,
1,682144,"Sandridge, Jayvien",35,2.9,,,,,,,,,,,,1811,87.5,89.1,0,0,1,1.5999999999999943,7.1,87,152,108,148,296,324,297,"-0.059","0.059",,,,,,,,,,,,,,1.88,1.08,0.85,-0.85,,,,,,5.64,1.59,0.13,1.12,,,"5.9",,,"-5.9",,,,,,,,,,,,
1,679712,"Lockhart, Lael",28,3.6,,,,,,,,,,,,499,81.5,82,0,0,1,0.5,6.9,113,151,124,147,295,322,294,"-0.146","0.146",,,,,,,,,,,,,,3.08,0.37,0.29,-0.29,,,,,,5.33,1.15,1.44,4.52,,,"14.6",,,"-14.6",,,,,,,,,,,,
1,687863,"Hodge, Porter",70,1.4,,,,,,,,,,,,2130,93.8,95.6,0,0,1,1.7999999999999972,7.3,88,151,110,138,298,322,308,"-0.037","0.037",,,,,,,,,,,,,,1.77,0.83,1.13,1.13,,,,,,5.47,-2.67,-0.77,1.59,,,"3.7",,,"-3.7",,,,,,,,,,,,
1,828603,"Berrier, Logan",12,8.3,,,,,,,,,,,,1507,88.9,89.2,0,0,1,0.29999999999999716,6.3,128,146,97,153,295,331,290,"-0.061","0.061",,,,,,,,,,,,,,2.94,-0.08,1.09,-1.09,,,,,,4.96,-2.67,-1.88,2.52,,,"6.1",,,"-6.1",,,,,,,,,,,,
1,815549,"Sloan, Ryan",12,8.3,,,,,,,,,,,,916,91.5,92.5,1,1,0,1,6.7,129,146,127,152,293,330,313,"0.055","-0.055",,,,,,,,,,,,,,2.54,0.17,0.6,-0.6,,,,,,5.8,-1.55,0.1,1.8,,,"-5.5",,,"5.5",,,,,100,,,,,,,
1,696519,"Natera Jr., Samy",111,0.9,,,,,,,,,,,,1251,88,88.3,1,1,0,0.29999999999999716,6.6,110,150,104,142,306,321,299,"0.09","-0.09",,,,,,,,,,,,,,1.85,1.11,0.48,-0.48,,,,,,5.74,1.32,0.28,3.6,,,"-9",,,"9",,,,,100,,,,,,,
1,812521,"Glassey, Joe",37,2.7,1,0,1,1,0.891,,,1,1,91.1,14,1108,85.9,86.7,0,1,0,0.7999999999999972,6.8,118,149,115,144,272,293,281,"-0.619","0.619",,,,1,1,1,0,0,0,0,0,0,0,2.76,0.33,0.31,-0.31,"91.1",201,0,0,0,5.56,-1.82,-0.3,3.41,1,0,"61.9",,,"-61.9",,,,,0,,,,,,,
